Chiefs
1:Sona Taumalolo
3:Brok Harris
4:Anton van Zyl
5:Andries Bekker
6:Schalk Burger
7:Francois Louw
8:Duane Vermeulen
9:Dewaldt Duvenhage
10:Peter Grant
11:Bryan Habana
12:Juan de Jongh
13:Jaque Fourie
14:Gio Aplon
15:Joe Pietersen
16:Deon Fourie
17:JC Kritzinger
18:De Kock Steenkamp
19:Pieter Louw
20:Ricky Januarie
21:Lionel Cronje
22:Sireli Naqelevuki
Highlanders
1:Jamie Mackintosh
2:Jason Rutledge
3:Clint Newland
4:Josh Bekhuis
5:Tom Donnelly
6:John Hardie
7:Alando Soakai
8:Adam Thomson
9:Jimmy Cowan
10:Michael Hobbs
11:Fetu'u Vainikolo
12:Jason Shoemark
13:Kendrick Lynn
14:Ben Smith
15:Israel Dagg
16:Jason MacDonald
17:Bronson Murray
18:Hayden Triggs
19:Tim Boys
20:Sean Romans
21:Matthew Berquist
22:James Paterson
Cheetahs
1:Wian du Preez
2:Adriaan Strauss
3:WP Nel
4:Nico Breedt
5:Walti Vermeulen
6:Heinrich Brussow
7:Juan Smith
8:Frans Viljoen
9:Sarel Pretorius
10:Naas Olivier
11:Jongi Nokwe
12:Meyer Bosman
13:Robert Ebersohn
14:Lionel Mapoe
15:Hennie Daniller
16:Ryno Barnes
17:Coenie Oosthuizen
18:David de Villiers
19:Kabamba Floors
20:Tewis de Bruyn
21:Riaan Viljoen
22:Danwel Demas
Hurricanes
1:John Schwalger
2:Andrew Hore
3:Neemia Tialata
4:Bryn Evans
5:Jason Eaton
6:Michael Paterson
7:Karl Lowe
8:Rodney So'oialo
9:Piri Weepu
10:Willie Ripia
11:David Smith
12:Ma'a Nonu
13:Conrad Smith
14:Tamati Ellison
15:Cory Jane
16:Dane Coles
17:Jacob Ellison
18:Nick Crosswell
19:Scott Waldrom
20:Tyson Keats
21:Aaron Cruden
22:Andre Taylor

